departure date,arrival date,train type,price,train class,fare
2019-05-28 21:05:00,2019-05-28 23:32:00,INTERCITY,29.9,Turista,Promo
2019-05-27 06:20:00,2019-05-27 10:36:00,INTERCITY,25.75,Turista,Promo
2019-05-27 06:30:00,2019-05-27 08:22:00,AVE,33.65,Turista,Promo
2019-05-27 06:38:00,2019-05-27 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-27 07:10:00,2019-05-27 08:51:00,AVE,57.75,Turista,Promo
2019-05-27 07:40:00,2019-05-27 09:20:00,AVE,51.15,Turista,Promo
2019-05-27 08:00:00,2019-05-27 09:47:00,AVE,33.65,Turista,Promo
2019-05-27 08:40:00,2019-05-27 10:20:00,AVE,27.8,Turista,Promo
2019-05-27 09:00:00,2019-05-27 11:33:00,ALVIA,35.5,Turista,Promo
2019-05-27 09:40:00,2019-05-27 11:20:00,AVE,21.95,Turista,Promo
2019-05-27 09:50:00,2019-05-27 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-27 10:40:00,2019-05-27 12:32:00,AVE,27.8,Turista,Promo
2019-05-27 12:40:00,2019-05-27 14:20:00,AVE,45.3,Turista,Promo
2019-05-27 14:10:00,2019-05-27 15:48:00,AVE,33.65,Turista,Promo
2019-05-27 14:50:00,2019-05-27 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-27 15:10:00,2019-05-27 17:03:00,AVE,21.95,Turista,Promo
2019-05-27 16:15:00,2019-05-27 17:55:00,AVE,27.8,Turista,Promo
2019-05-27 17:10:00,2019-05-27 18:50:00,AVE,21.95,Turista,Promo
2019-05-27 17:30:00,2019-05-27 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-05-27 18:10:00,2019-05-27 19:57:00,AVE,21.95,Turista,Promo
2019-05-27 19:10:00,2019-05-27 20:50:00,AVE,21.95,Turista,Promo
2019-05-27 20:15:00,2019-05-27 21:55:00,AVE,33.65,Turista,Promo
2019-05-27 21:05:00,2019-05-27 23:32:00,INTERCITY,16.6,Turista,Promo
2019-05-26 06:38:00,2019-05-26 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-26 08:00:00,2019-05-26 09:53:00,AVE,39.45,Turista,Promo
2019-05-26 09:50:00,2019-05-26 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-26 10:40:00,2019-05-26 12:27:00,AVE,33.65,Turista,Promo
2019-05-26 12:40:00,2019-05-26 14:20:00,AVE,51.15,Turista,Promo
2019-05-26 14:10:00,2019-05-26 15:48:00,AVE,45.3,Turista,Promo
2019-05-26 14:50:00,2019-05-26 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-26 15:10:00,2019-05-26 17:03:00,AVE,45.3,Turista,Promo
2019-05-26 16:15:00,2019-05-26 17:55:00,AVE,45.3,Turista,Promo
2019-05-26 17:10:00,2019-05-26 18:50:00,AVE,57.75,Turista,Promo
2019-05-26 17:30:00,2019-05-26 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-05-26 18:10:00,2019-05-26 19:57:00,AVE,57.75,Turista,Promo
2019-05-26 18:35:00,2019-05-26 20:21:00,AVE,57.75,Turista,Promo
2019-05-26 19:15:00,2019-05-26 21:01:00,AVE,57.75,Turista,Promo
2019-05-26 20:15:00,2019-05-26 21:55:00,AVE,51.15,Turista,Promo
2019-05-26 21:05:00,2019-05-26 23:32:00,INTERCITY,34.35,Turista,Promo
2019-05-25 06:38:00,2019-05-25 13:37:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-25 08:00:00,2019-05-25 09:53:00,AVE,51.15,Turista,Promo
2019-05-25 08:10:00,2019-05-25 12:22:00,INTERCITY,30.9,Turista Plus,Promo
2019-05-25 09:00:00,2019-05-25 11:33:00,ALVIA,35.5,Turista,Promo
2019-05-25 09:40:00,2019-05-25 11:20:00,AVE,39.45,Turista,Promo
2019-05-25 10:40:00,2019-05-25 12:27:00,AVE,33.65,Turista,Promo
2019-05-25 12:40:00,2019-05-25 14:20:00,AVE,45.3,Turista,Promo
2019-05-25 14:10:00,2019-05-25 15:48:00,AVE,27.8,Turista,Promo
